name,actor_id,gender,character,actor_popularity,movie_id
Frank Anello,1653331.0,2.0,NYPD Officer (uncredited),1.176,559
Anya Avaeva,1781312.0,1.0,Model (uncredited),1.425,559
David Backus,111243.0,2.0,Bucket Boy (uncredited),0.6,559
Tiffany L. Baker,1781313.0,1.0,News Reporter (uncredited),0.6,559
Sujeilee Candele,1781318.0,1.0,Rescued Girl (uncredited),0.6,559
Michael Ciesla,454223.0,0.0,Photographer (uncredited),0.6,559
Irina Costa,232042.0,1.0,Jazz Club Waitress (uncredited),0.694,559
John Crann,1496942.0,0.0,Theater Patron (uncredited),0.6,559
Crystal Marie Denha,1209717.0,1.0,Jazz Club Girl (uncredited),1.686,559
Amy V. Dewhurst,1781325.0,1.0,Columbia Grad Student (uncredited),0.6,559
Paul Edney,1509622.0,2.0,New York City Commuter / Driver (uncredited),1.164,559
Natalie Fabry,1610271.0,1.0,Girl at Key Ceremony (uncredited),0.6,559
Keith Fausnaught,1781326.0,0.0,Pedestrian (uncredited),0.694,559
Shaun Patrick Flynn,1781327.0,0.0,Businessman (uncredited),0.6,559
Logan Fry,1636759.0,2.0,Automobile Driver (uncredited),0.611,559
Kevin Fung,1781328.0,0.0,Spectator (uncredited),0.6,559
Tony Galtieri,1781329.0,0.0,News Spectator (uncredited),0.6,559
Chuck Gerena,1781330.0,0.0,Funeral Limo Driver (uncredited),0.6,559
Brian Hopson,1639432.0,0.0,News Reporter (uncredited),1.094,559
Claude Jay,1781331.0,0.0,Cop (uncredited),0.6,559
Julie Jei,1781332.0,1.0,Female New Yorker (uncredited),0.6,559
Andrew James Jones,1316667.0,0.0,Jazz Club Bouncer (uncredited),0.6,559
Natalie Jones,105632.0,1.0,Girl at Key Ceremony (uncredited),0.6,559
Christopher Jude,1781333.0,0.0,Student (uncredited),0.6,559
Brittany Krall,1292243.0,1.0,ER Nurse (uncredited),0.608,559
Pierangeli Llinas,570374.0,1.0,Woman in Court (uncredited),0.6,559
Bernadette Lords,1246221.0,1.0,British Publicist (uncredited),1.131,559
Laura McDavid,1781345.0,1.0,Journalist (uncredited),0.6,559
Natalie McNeil,1781346.0,1.0,Girl Screaming in Camaro (uncredited),0.84,559
Daniel Mignault,1781347.0,0.0,Kid in Times Square (uncredited),0.6,559
Martha Millan,163930.0,1.0,Oscorp Receptionist (uncredited),1.269,559
Michele-Nanette Miller,1781348.0,1.0,Girl in Times Square (uncredited),0.6,559
Claudia Katz Minnick,1697017.0,1.0,Robbie's Assistant (uncredited),0.98,559
Robert Myers,1781349.0,2.0,Theatergoer (uncredited),1.38,559
Jen Oda,1178562.0,1.0,Beautiful Girl (uncredited),1.092,559
Anjelia Pelay,1344665.0,1.0,Beautiful Woman (uncredited),0.6,559
Nick Poltoranin,118389.0,0.0,Police Officer (uncredited),1.382,559
Vanessa Reseland,1781350.0,1.0,Beautiful Woman (uncredited),0.6,559
La Rivers,1781351.0,0.0,Beautiful Woman (uncredited),0.6,559
Bria Roberts,60127.0,1.0,Businesswoman (uncredited),0.6,559
Vanessa Ross,1422991.0,1.0,Sandman Victim (uncredited),1.128,559
Brenna Roth,106147.0,1.0,Bad Girl (uncredited),0.6,559
Shade Rupe,1691382.0,2.0,City Hall Cheerer (uncredited),0.6,559
Arick Salmea,1781353.0,0.0,Guy with Ticket (uncredited),0.6,559
Eric Shackelford,1367833.0,0.0,Jazz Club Beatnik (uncredited),1.214,559
Daniel Shafer,1781354.0,0.0,Jazz Club Guest (uncredited),0.6,559
Abbey Skinner,1781355.0,1.0,Café Girl (uncredited),0.6,559
Kristin Somo,1781356.0,1.0,Jazz Club Patron (uncredited),0.6,559
Jennifer Sparks,1340943.0,1.0,Jazz Club Waitress (uncredited),0.746,559
Christopher Stadulis,211964.0,0.0,Firefighter (uncredited),0.828,559
Arne Starr,1778304.0,0.0,Broadway Audience Member (uncredited),0.648,559
Liam Stone,1781359.0,0.0,Jazz Club Musician (uncredited),0.6,559
Tajna Tanovic,1781360.0,1.0,Girl in Cab (uncredited),0.828,559
Aija Terauda,1454306.0,1.0,Model (uncredited),1.4,559
Brigid Turner,1781361.0,0.0,Hot Girl (uncredited),0.6,559
Evelyn Vaccaro,1781362.0,1.0,Beautiful Woman (uncredited),0.84,559
Nick Vlassopoulos,1781365.0,0.0,Bar Patron #5 (uncredited),0.6,559
Sincerely A. Ward,1614425.0,1.0,Model (uncredited),0.84,559
Silq Webster,567242.0,0.0,Model (uncredited),0.997,559
Graig F. Weich,1781366.0,0.0,Student (uncredited),0.6,559
Fredrick Weiss,1781368.0,0.0,Restaurant Patron (uncredited),0.676,559
Jennifer Weston,1225878.0,1.0,ER Nurse (uncredited),0.694,559
Trenton Willey,1781371.0,0.0,City Hall Cheerer (uncredited),0.728,559
Ray Wineteer,1368459.0,2.0,Spectator (uncredited),0.694,559
Emily Eckes,2142585.0,1.0,Beautiful Woman (uncredited),0.728,559
Scarlett Johansson,1245.0,1.0,Natasha Romanoff / Black Widow,29.106,497698
Florence Pugh,1373737.0,1.0,Yelena Belova,14.68,497698
Rachel Weisz,3293.0,1.0,Melina Vostokoff,13.201,497698
David Harbour,35029.0,2.0,Alexei Shostakov / Red Guardian,6.437,497698
Ray Winstone,5538.0,2.0,Dreykov,6.502,497698
Olga Kurylenko,18182.0,1.0,Antonia Dreykov,15.834,497698
Ever Anderson,1743933.0,1.0,Young Natasha,5.964,497698
Violet McGraw,2131391.0,1.0,Young Yelena,22.571,497698
O.T. Fagbenle,113970.0,2.0,Mason,1.171,497698
William Hurt,227.0,2.0,Secretary Thaddeus 'Thunderbolt' Ross,8.621,497698
Ryan Kiera Armstrong,2072566.0,1.0,Young Antonia,5.716,497698
Liani Samuel,2475107.0,1.0,Lerato,0.644,497698
Michelle Lee,101065.0,1.0,Oksana,0.709,497698
Lewis Young,2752012.0,2.0,Scientist Morocco 1,0.6,497698
C.C. Smiff,1074617.0,2.0,Scientist Morocco 2,0.6,497698
Nanna Blondell,1309110.0,1.0,Ingrid,3.375,497698
Simona Zivkovska,2408958.0,1.0,Widow,1.554,497698
Erin Jameson,2416749.0,1.0,Widow,0.694,497698
Shaina West,2410230.0,1.0,Widow,0.6,497698
Yolanda Lynes,2410139.0,1.0,Widow,4.068,497698
Claudia Heinz,2890978.0,1.0,Widow,0.6,497698
Fatou Bah,2416303.0,1.0,Widow,0.6,497698
Jade Ma,2187686.0,1.0,Widow,0.84,497698
Jade Xu,1102421.0,1.0,Widow,0.6,497698
Lucy-Jayne Murray,2421427.0,0.0,Widow,0.6,497698
Lucy Cork,2277896.0,1.0,Widow,0.694,497698
Eniko Fulop,2069535.0,1.0,Widow,0.6,497698
Lauren Okadigbo,1824250.0,0.0,Widow,1.96,497698
Agel Aurélia,2881848.0,1.0,Widow,0.84,497698
Zhanè Samuels,2416302.0,1.0,Widow,0.98,497698
Shawarah Battles,2416358.0,1.0,Widow,0.6,497698
Tabby Bond,2414070.0,1.0,Widow,0.98,497698
Madeleine Nicholls,2416393.0,1.0,Widow,1.38,497698
Yasmin Riley,2414071.0,1.0,Widow,0.6,497698
Fiona Griffiths,2416357.0,1.0,Widow,0.6,497698
Georgia Curtis,2414076.0,1.0,Widow,0.929,497698
Svetlana Constantine,3153321.0,0.0,Widow,0.6,497698
Ione Butler,1585047.0,1.0,Widow,1.382,497698
Aubrey Cleland,1845814.0,1.0,Widow,1.466,497698
Kurt Yue,2068598.0,2.0,Ross Lieutenant,1.081,497698
Doug Robson,2622281.0,0.0,Ohio Agent,0.6,497698
Marcel Dorian,1653512.0,0.0,Man In BMW,0.6,497698
Zoltán Nagy,1361411.0,0.0,Budapest Clerk,0.6,497698
Liran Nathan,1972102.0,2.0,Mechanic,0.98,497698
Judit Varga-Szathmary,3154658.0,0.0,Mechanic's Wife,0.6,497698
Noel Krisztian Kozak,3154659.0,0.0,Mechanic's Child,0.6,497698
Martin Razpopov,2395142.0,2.0,Tattoo Gulag Inmate,1.4,497698
Olivier Richters,2074238.0,2.0,Ursa Major,1.563,497698
Dalibor Bajunovic,3154660.0,0.0,Gulag Inmate,0.6,497698
Andrew Byron,1052209.0,2.0,Gulag Cookie Guard,1.048,497698
Ed Ashe,3154662.0,0.0,Strudel Gulag Guard,0.6,497698
Dawid Szatarski,132185.0,0.0,Red Room Scientist 1,0.6,497698
Cali Nelle,1797832.0,0.0,Red Room Scientist 2,0.6,497698
Geoffrey D. Williams,3154663.0,2.0,Ross Agent,0.6,497698
Robert Pralgo,97844.0,2.0,Ross Agent,1.4,497698
Jacinte Blankenship,1457277.0,1.0,Ross Agent,0.6,497698
Josh Henry,1666472.0,2.0,Ross Agent,1.148,497698
Jose Miguel Vasquez,1336371.0,2.0,Ross Agent,1.048,497698
Valentina Herrera,3153322.0,0.0,Young Widow,0.6,497698
Danielle Jalade,3008599.0,0.0,Young Widow,0.6,497698
Aria Brooks,2443554.0,0.0,Street Kid,0.6,497698
Sophie Colgrove,3153324.0,0.0,Street Kid,0.6,497698
Caister Myung Choi,3154664.0,0.0,Street Kid,0.6,497698
David Turner,2425004.0,2.0,SWAT Team (uncredited),0.6,497698
Edward L. Oliver,2430184.0,0.0,SWAT Team Leader (uncredited),0.6,497698
Dale Liner,2430185.0,0.0,SWAT Team Leader (uncredited),0.6,497698
Rob Horrocks,2443836.0,0.0,Polish Soldier (uncredited),0.94,497698
Oliver Simms,2515055.0,2.0,Super Soldier (uncredited),0.6,497698
Yuuki Luna,2807152.0,1.0,Widow (uncredited),1.22,497698
Kalina Vanska,2541004.0,1.0,Commuter (uncredited),0.6,497698
Jordyn Curet,2482808.0,0.0,Young Ingrid (uncredited),0.608,497698
Chad J. Wagner,3133711.0,0.0,Neighbor (uncredited),1.38,497698
Joakim Skarli,1853975.0,2.0,Russian Soldier (uncredited),1.641,497698
Ian Wilson,2807157.0,0.0,Russian Spetnaz (uncredited),0.6,497698
Omar Alboukharey,2433119.0,2.0,Flamboyant Prisoner (uncredited),0.98,497698
Tyrone Kearns,2430186.0,0.0,Prisoner (uncredited),0.6,497698
Tony McCarthy,2464186.0,0.0,Prisoner (uncredited),1.4,497698
Gavin Lee Lewis,1497349.0,2.0,Prisoner (uncredited),0.6,497698
Wong Charlie,2251721.0,2.0,Prisoner (uncredited),0.6,497698
Ahmed Bakare,2433114.0,0.0,Prisoner (uncredited),0.828,497698
Zoltan Rencsar,2807164.0,0.0,Prisoner (uncredited),0.84,497698
Adam Prickett,2434215.0,0.0,Russian Prisoner (uncredited),0.98,497698
Luigi Boccanfuso,2355281.0,0.0,Gulag Prisoner (uncredited),0.98,497698
Roman Green,1651385.0,0.0,Gulag Arm Wrestling Inmate (uncredited),1.38,497698
Clem So,1394361.0,0.0,Gulag Inmate (uncredited),0.84,497698
Graham Kitchen,2807159.0,0.0,Gulag Inmate #4 (uncredited),0.6,497698
Daniel Joseph Woolf,2303017.0,2.0,Gulag Inmate #120 (uncredited),0.828,497698
John Wolfe,2424172.0,0.0,Guard (uncredited),0.6,497698
Paul O'Kelly,1841458.0,2.0,Riot Guard (uncredited),0.6,497698
Shane Askam,2443835.0,0.0,Gulag Riot Guard (uncredited),0.6,497698
Obie Matthew,2506333.0,2.0,Prison Riot Guard (uncredited),0.6,497698
Ty Hurley,2417290.0,2.0,Prison Riot Guard (uncredited),0.608,497698
Stephen Samson,2063499.0,2.0,KGB (uncredited),1.24,497698
Marian Lorencik,2545141.0,2.0,KGB (uncredited),1.38,497698
Julia Louis-Dreyfus,15886.0,1.0,Contessa Valentina Allegra de Fontaine (uncredited),3.416,497698
Jeremy Renner,17604.0,2.0,Clint Barton / Hawkeye (voice) (uncredited),9.781,497698
LeBron James,107379.0,2.0,LeBron James,2.665,379686
Don Cheadle,1896.0,2.0,Al G. Rhythm,7.892,379686
Cedric Joe,2998402.0,2.0,Dominic 'Dom' James,1.088,379686
Jeff Bergman,179896.0,2.0,Bugs Bunny / Sylvester / Yosemite Sam / Fred Flintstone (voice),4.197,379686
Gabriel Iglesias,86498.0,2.0,Speedy Gonzales (voice),1.239,379686
Zendaya,505710.0,1.0,Lola Bunny (voice),27.272,379686
Eric Bauza,89599.0,2.0,Daffy Duck / Porky Pig / Foghorn Leghorn / Elmer Fudd (voice),3.034,379686
Candi Milo,95257.0,1.0,Granny (voice),6.944,379686
Bob Bergen,78317.0,2.0,Tweety Bird (voice),2.806,379686
Fred Tatasciore,60279.0,2.0,Taz (voice),4.271,379686
Anthony Davis,2343024.0,2.0,Anthony Davis / The Brow,0.6,379686
Damian Lillard,2343023.0,0.0,Damian Lillard / Chronos,1.4,379686
Klay Thompson,1474779.0,2.0,Klay Thompson / Wet-Fire,0.98,379686
Nneka Ogwumike,2343026.0,0.0,Nneka Ogwumike / Arachnneka,0.6,379686
Diana Taurasi,1238354.0,0.0,Diana Taurasi / White Mamba,1.38,379686
Sonequa Martin-Green,1031067.0,1.0,Kamiyah James,8.177,379686
Ceyair J. Wright,2564072.0,2.0,Darius James,0.6,379686
Harper Leigh Alexander,3190438.0,1.0,Xosha James,0.6,379686
Khris Davis,2073341.0,0.0,Malik,1.38,379686
Xosha Roquemore,109565.0,1.0,Shanice James,1.67,379686
Stephen Kankole,3190440.0,0.0,Young LeBron (13 Years),0.6,379686
Jalyn Hall,2010431.0,2.0,Young Malik (13 Years),1.4,379686
Wood Harris,65829.0,2.0,Coach C,2.764,379686
Jordan Thomas,3190443.0,0.0,Young Boy,0.6,379686
Sue Bird,2686255.0,1.0,Sue Bird,0.6,379686
Draymond Green,1965011.0,2.0,Draymond Green,1.048,379686
A’ja Wilson,3113134.0,0.0,A’ja Wilson,0.6,379686
Randy Mims,3190444.0,0.0,Barbershop Customer,0.6,379686
Gerald 'Slink' Johnson,108085.0,2.0,Warner Bros. Security Guard,0.98,379686
Sarah Silverman,7404.0,1.0,Warners Bros. Executive,5.317,379686
Steven Yeun,215055.0,2.0,Warners Bros. Executive,5.372,379686
Ernie Johnson,2121989.0,2.0,Game Announcer,0.6,379686
Lil Rel Howery,1488961.0,2.0,Game Announcer,9.094,379686
Michael B. Jordan,135651.0,2.0,Michael B. Jordan,8.68,379686
Rosario Dawson,5916.0,1.0,Wonder Woman (voice),6.496,379686
Justin Roiland,1245733.0,2.0,Rick Sanchez / Morty Smith (voice),4.67,379686
Kimberly Brooks,54427.0,1.0,Additional Voices (voice),2.252,379686
Lewis Tan,1610940.0,2.0,Cole Young,4.372,460465
Jessica McNamee,136347.0,1.0,Sonya Blade,3.121,460465
Josh Lawson,189230.0,2.0,Kano,1.166,460465
Tadanobu Asano,13275.0,2.0,Lord Raiden,6.991,460465
Mehcad Brooks,51684.0,2.0,Jackson 'Jax' Briggs,5.658,460465
Ludi Lin,1525689.0,2.0,Liu Kang,3.609,460465
Chin Han,101015.0,2.0,Shang Tsung,2.933,460465
Joe Taslim,592496.0,2.0,Bi-Han / Sub-Zero,1.858,460465
Hiroyuki Sanada,9195.0,2.0,Hanzo Hasashi / Scorpion,7.651,460465
Max Huang,1358974.0,2.0,Kung Lao,1.239,460465
Sisi Stringer,2388882.0,0.0,Mileena,0.6,460465
Matilda Kimber,2481704.0,1.0,Emily Young,0.6,460465
Laura Brent,962438.0,1.0,Allison Young,1.708,460465
Melanie Jarnson,2637828.0,1.0,Nitara,0.703,460465
Nathan Jones,24898.0,2.0,Reiko,2.934,460465
Daniel Nelson,2881089.0,2.0,Kabal,0.6,460465
Ian Streetz,2937753.0,2.0,Ramirez,0.6,460465
Yukiko Shinohara,1407396.0,1.0,Harumi Hasashi,1.267,460465
Ren Miyagawa,3033045.0,2.0,Satoshi 'Jubei' Hasashi,0.6,460465
Mia Hall,3034560.0,1.0,Hasashi's Baby,0.6,460465
David Field,57795.0,2.0,Referee,0.6,460465
Kris McQuade,110008.0,1.0,Cargo Plane Pilot,1.4,460465
Angus Sampson,59117.0,2.0,Goro (voice),5.176,460465
Alice Nassery,3093270.0,0.0,Shang Tsung Elite Guard,0.6,460465
Damon Herriman,62752.0,2.0,Kabal (voice),1.882,460465
Mike Foenander,2554548.0,2.0,Audience Fight Scene (uncredited),0.6,460465
Michael Coward,2994027.0,2.0,Bar Straggler (uncredited),0.6,460465
Garreth Hadfield,1840496.0,2.0,Lin Kuei Assassin (uncredited),1.38,460465
Bingchen Ye,2535732.0,2.0,Temple Monk (uncredited),0.6,460465
Isaac Bernauer,2472422.0,0.0,Lin Kuei Assassin (uncredited),0.6,460465
David Chea,3114744.0,0.0,Lin Kuei Assassin (uncredited),0.6,460465
Yasushi Asaya,1476970.0,2.0,Lin Kuei Assassin (uncredited),0.98,460465
Emma Stone,54693.0,1.0,Estella / Cruella,13.117,337404
Emma Thompson,7056.0,1.0,The Baroness,9.603,337404
Joel Fry,54811.0,2.0,Jasper,10.058,337404
Paul Walter Hauser,1294982.0,2.0,Horace,6.35,337404
Mark Strong,2983.0,2.0,John the Valet,10.301,337404
Tipper Seifert-Cleveland,2163852.0,1.0,Estella (12 yrs),4.812,337404
Kirby Howell-Baptiste,1532312.0,1.0,Anita Darling,5.091,337404
Emily Beecham,130414.0,1.0,Catherine,3.546,337404
John McCrea,1819918.0,2.0,Artie,4.032,337404
Kayvan Novak,2959.0,2.0,Roger,2.76,337404
Jamie Demetriou,1470911.0,0.0,Gerald,4.915,337404
Abraham Popoola,1432064.0,2.0,George,0.98,337404
Leo Bill,29237.0,2.0,Headmaster,4.651,337404
Javone Prince,1333631.0,0.0,Ipswich Manor Security Guard,0.927,337404
Steve Edge,62973.0,0.0,Steven the Jewellery Shop Assistant,1.4,337404
Paul Chowdhry,1123187.0,2.0,Restaurant Owner,0.648,337404
Ziggy Gardner,3106896.0,0.0,Jasper (12 yrs),0.6,337404
Joseph MacDonald,3106897.0,0.0,Horace (12 yrs),0.6,337404
Niamh Lynch,2451439.0,1.0,Liberty Shop Girl,0.6,337404
Andrew Leung,1312526.0,2.0,Jeffrey,12.23,337404
Ed Birch,1349801.0,2.0,Baroness Head of Security,1.4,337404
Dylan Lowe,1503746.0,0.0,Mean Ginger,0.6,337404
Paul Bazely,110075.0,2.0,Police Commissioner,1.021,337404
Ninette Finch,2160734.0,1.0,Lady,0.6,337404
Sarah Crowden,1356007.0,1.0,Beehive Lady,0.6,337404
Harrison Willmott,3107557.0,0.0,Mean Kid,0.6,337404
Jack Barry,2426997.0,2.0,Restaurant Valet,0.84,337404
Asmara Gabrielle,2486152.0,1.0,Teacher,0.6,337404
Tom Turner,1593293.0,2.0,The Baron,1.4,337404
Crystal Wingx,2251709.0,0.0,Head Seamstress With Newspaper (uncredited),0.6,337404
Radhesh Aria,2605226.0,2.0,Raj,0.694,337404
Alexander Skarsgård,28846.0,2.0,Dr. Nathan Lind,5.035,399566
Millie Bobby Brown,1356210.0,1.0,Madison Russell,8.584,399566
Rebecca Hall,15556.0,1.0,Dr. Ilene Andrews,14.131,399566
Brian Tyree Henry,226366.0,2.0,Bernie Hayes,5.498,399566
Shun Oguri,46364.0,2.0,Ren Serizawa,6.404,399566
Eiza González,1222992.0,1.0,Maia Simmons,6.387,399566
Julian Dennison,1139349.0,2.0,Josh Valentine,4.012,399566
Lance Reddick,129101.0,2.0,Guillermin,5.179,399566
Kyle Chandler,3497.0,2.0,Mark Russell,8.087,399566
Demián Bichir,76961.0,2.0,Walter Simmons,3.762,399566
Kaylee Hottle,2948491.0,1.0,Jia,1.242,399566
Hakeem Kae-Kazim,2603.0,2.0,Admiral Wilcox,2.286,399566
Ronny Chieng,1319469.0,2.0,Jay Wayne,3.691,399566
John Pirruccello,1178193.0,2.0,Horace,1.083,399566
Chris Chalk,172096.0,2.0,Ben,4.395,399566
Conlan Casal,2545317.0,2.0,Apex Cybernetics Security Guard,0.6,399566
Brad McMurray,123540.0,2.0,Apex Cybernetics Security Guard,1.118,399566
Benjamin Rigby,1371541.0,2.0,Sonar Operator,1.383,399566
Nick Turello,2272452.0,2.0,Apex Cybernetics Armed Guard,0.6,399566
Daniel Nelson,2881089.0,2.0,Hayworth,0.6,399566
Priscilla Doueihy,2102960.0,1.0,Monarch Mission Tech,1.4,399566
Kei Kudo,2958901.0,0.0,HEAV Pilot,0.6,399566
Bradd Buckley,1871679.0,2.0,HEAV Pilot,1.132,399566
John Walton,1265157.0,2.0,HEAV Co-Pilot,0.6,399566
Daniel Tuiara,2612144.0,2.0,HEAV Co-Pilot,0.609,399566
David Castillo,1696636.0,2.0,Maia Apex Cybernetics Guard,0.6,399566
Kofi Yiadom,1298704.0,2.0,Maia Apex Cybernetics Guard,1.396,399566
Jim Palmer,9568.0,2.0,Maia Apex Cybernetics Guard,1.4,399566
Drew Walton,2958904.0,2.0,David Lind (uncredited),0.6,399566
Tara Wraith,1692993.0,1.0,Monarch Flight Crew (uncredited),1.488,399566
Jason Virgil,2027791.0,2.0,Bartender (uncredited),0.694,399566
Grisel Toledo,2524631.0,1.0,Apex Guard (uncredited),0.6,399566
Jason Szabo,2265521.0,2.0,Monarch Tactical Guard,0.6,399566
Jason Speer,1486626.0,2.0,Monarch Board Member (uncredited),0.6,399566
Sen Shao,2030686.0,2.0,Thug (uncredited),0.6,399566
Scott M. Schewe,1879911.0,2.0,Fisherman (uncredited),0.6,399566
Charles Sans,2965914.0,2.0,Apex Guard (uncredited),0.6,399566
Tasneem Roc,1244248.0,1.0,Reporter (uncredited),1.549,399566
Jon Quested,1840497.0,2.0,Construction Worker (uncredited),1.38,399566
Joel Pierce,2269093.0,2.0,Monarch Tech #2 (uncredited),0.6,399566
Sofia Nolan,2537658.0,1.0,Mean Girl (uncredited),0.6,399566
Shawn McBride,1879895.0,2.0,Fisherman (uncredited),1.096,399566
Clay Mason,2545358.0,2.0,Refugee (uncredited),0.6,399566
Victoria Liu,1338706.0,1.0,HEAV Pilot #3 (uncredited),0.6,399566
Sonny Le,2267140.0,2.0,Thug (uncredited),0.6,399566
Santi Lawson,2969884.0,1.0,Apex Lab Tech (uncredited),0.6,399566
Garreth Hadfield,1840496.0,2.0,U.S. Navy Guard (uncredited),1.38,399566
Finn Wolfhard,1442069.0,2.0,Trevor,12.805,425909
Mckenna Grace,1172108.0,1.0,Phoebe,20.158,425909
Paul Rudd,22226.0,2.0,Mr. Grooberson,23.59,425909
Carrie Coon,1308445.0,1.0,Callie Spengler,11.013,425909
Sigourney Weaver,10205.0,1.0,Dana Barrett,15.202,425909
Bill Murray,1532.0,2.0,Dr. Peter Venkman,11.814,425909
Dan Aykroyd,707.0,2.0,Dr. Raymond Stantz,8.353,425909
Ernie Hudson,8874.0,2.0,Winston Zeddemore,6.77,425909
Logan Kim,2357412.0,2.0,Podcast,1.388,425909
Celeste O'Connor,1972881.0,3.0,Lucky,2.744,425909
Bokeem Woodbine,71913.0,2.0,Sheriff Domingo,3.812,425909
Annie Potts,8873.0,1.0,Janine Melnitz,6.286,425909
Olivia Wilde,59315.0,1.0,Gozer the Gozerian (uncredited),10.412,425909
J.K. Simmons,18999.0,2.0,Ivo Shandor,9.446,425909
Tracy Letts,72638.0,2.0,Jack (uncredited),2.086,425909
Josh Gad,54415.0,2.0,Muncher (voice),5.887,425909
Bob Gunton,4029.0,2.0,The Ghost Farmer,5.937,425909
Billy Bryk,2682376.0,2.0,Zahk,1.96,425909
Sydney Mae Diaz,2478224.0,0.0,Swayze,0.84,425909
Shawn Seward,3315549.0,0.0,Skittles,0.6,425909
Hannah Duke,1815068.0,1.0,Reseda,0.6,425909
Paulina Jewel Alexis,2718343.0,1.0,Bunny,0.84,425909
Marlon Kazadi,2237625.0,2.0,Thick Neck,1.308,425909
Chiara Petersen,3315564.0,0.0,Burner Girl,0.6,425909
Danielle Kennedy,1492017.0,1.0,Roller Granny,0.6,425909
Artoun Nazareth,2682377.0,0.0,Rufus,0.828,425909
Crystal Roseborough,2973518.0,0.0,Crystal,0.6,425909
Dusan Rokvic,1179515.0,2.0,Landlord,0.6,425909
Emma Portner,1921416.0,1.0,Spirit of Gozer,0.766,425909
Stella Aykroyd,3315568.0,0.0,Deputy Medjuck,0.98,425909
Kim Faires,3315569.0,0.0,Waitress,0.6,425909
Shohreh Aghdashloo,21041.0,1.0,Gozer (voice),8.925,425909
Oliver Cooper,225694.0,2.0,Elton (uncredited),2.674,425909
CJ Collard,2889318.0,0.0,Diner Patron (uncredited),0.84,425909
Bud Klasky,1742870.0,2.0,Sheriff / Restaurant (uncredited),0.84,425909
Faith Louissaint,2831591.0,1.0,Diner Counter Staff (uncredited),0.84,425909
Daniel D'Angelo Sparks,2889319.0,0.0,Walmart Customer (uncredited),0.694,425909
Jason Statham,976.0,2.0,H,27.98,637649
Holt McCallany,7497.0,2.0,Bullet,6.638,637649
Josh Hartnett,2299.0,2.0,Boy Sweat Dave,10.887,637649
Eddie Marsan,1665.0,2.0,Terry,3.549,637649
Darrell D'Silva,186396.0,2.0,Mike,4.351,637649
Scott Eastwood,928572.0,2.0,Jan,5.454,637649
Jeffrey Donovan,52886.0,2.0,Jackson,5.806,637649
Niamh Algar,1362813.0,1.0,Dana,5.427,637649
Andy García,1271.0,2.0,Agent King,8.519,637649
Babs Olusanmokun,205923.0,2.0,Moggy,3.018,637649
Raúl Castillo,557579.0,2.0,Sam,3.859,637649
Alex Ferns,60416.0,2.0,Sticky John,2.344,637649
Deobia Oparei,58758.0,2.0,Brad,5.091,637649
Laz Alonso,10964.0,2.0,Carlos,3.099,637649
Chris Reilly,1384499.0,2.0,Tim,1.116,637649
Post Malone,1821863.0,2.0,Robber,2.52,637649
Lyne Renee,45753.0,1.0,Kirsty,3.357,637649
Rocci Williams,1629429.0,2.0,Hollow Bob,0.6,637649
Anthony Molinari,202930.0,2.0,Robber,1.663,637649
Tadhg Murphy,1256162.0,2.0,Shirley,0.98,637649
Matthew Illesley,2316169.0,2.0,Jackson's Son,0.6,637649
Rebecca Calder,1355139.0,1.0,Amy,0.6,637649
Jason Wong,1033691.0,2.0,FBI Agent Okey,0.699,637649
Alessandro Babalola,2766048.0,0.0,Stuart,0.6,637649
Eli Brown,1818688.0,2.0,Dougie,1.729,637649
Cameron Jack,1473276.0,2.0,Brendan,0.6,637649
Montana Manning,1684152.0,1.0,Anna,1.052,637649
Josh Cowdery,1479957.0,2.0,Hubbard,1.018,637649
Eve Macklin,1092908.0,1.0,Jane,1.4,637649
Fernando Martinez,1358063.0,2.0,Chef,0.714,637649
Stevee Davies,1278601.0,0.0,Hotel Receptionist,0.6,637649
James Warren,1646438.0,2.0,Heavy #1,1.05,637649
Sam Shoubber,2766053.0,0.0,Wealthy Arab,0.98,637649
Daniel Joseph Woolf,2303017.0,2.0,Bar Punter,0.828,637649
Leonardo Lacaria,1685493.0,2.0,Bar Customer,0.6,637649
Khalid Ghajji,1768008.0,0.0,Officer,0.98,637649
Anthony Elfonzia,2766122.0,0.0,Security Guard,0.6,637649
Martin Bratanov,2100852.0,2.0,Office Manager,0.6,637649
Phoebe Farnham,1858354.0,0.0,Jackson's Daughter,1.932,637649
Mark Shrimpton,2420269.0,0.0,Armourer's Assistant,0.6,637649
Dee Pearce,2766130.0,0.0,,0.6,637649
Cain Aiden,2766131.0,0.0,Stadium Goer,0.6,637649
Stephanie Mae,2766132.0,0.0,Nurse,0.6,637649
Christian Sanderson,2766133.0,0.0,Hotel Guest,0.6,637649
